cust_id ,trans_id ,trans_date,invoice_nbr,loc_nbr ,sales ,product_category ,payment_method,payment_status
8446,1009679,6/20/2016,100054105,13,4157,Men's Clothing,Credit Card,completed
8447,1009680,6/21/2016,100054106,40,1292,Footwear,UPI,completed
8448,1009681,6/22/2016,100054107,26,4504,Women's Clothing,Credit Card,completed
8449,1009682,6/23/2016,100054108,40,3776,Bags,UPI,completed
8450,1009683,6/24/2016,100054109,20,3960,Women's Clothing,UPI,completed
8451,1009684,6/25/2016,100054110,45,3264,Accessories,Credit Card,completed
8452,1009685,6/26/2016,100054111,34,2373,Beauty,UPI,completed
8453,1009686,6/27/2016,100054112,24,986,Women's Clothing,UPI,completed
8454,1009687,6/28/2016,100054113,27,1836,Jewellery,UPI,completed
8455,1009688,6/29/2016,100054114,34,3534,Footwear,UPI,completed
8456,1009689,6/30/2016,100054115,11,3524,Jewellery,Credit Card,completed
8457,1009690,7/1/2016,100054116,50,873,Jewellery,Debit Card,completed
8458,1009691,7/2/2016,100054117,24,4583,Gym wear,Debit Card,completed
8459,1009692,7/3/2016,100054118,46,296,Men's Clothing,Credit Card,completed
8460,1009693,7/4/2016,100054119,50,3967,Bags,UPI,completed
8461,1009694,7/5/2016,100054120,30,271,Winter wear,UPI,completed
8462,1009695,7/6/2016,100054121,30,467,Winter wear,UPI,completed
8463,1009696,7/7/2016,100054122,17,4326,Footwear,Credit Card,completed
8464,1009697,7/8/2016,100054123,36,2249,Beauty,UPI,completed
8465,1009698,7/9/2016,100054124,37,4270,Jewellery,Debit Card,completed
8466,1009699,7/10/2016,100054125,37,693,Beauty,Debit Card,completed
8467,1009700,7/11/2016,100054126,18,3183,Winter wear,UPI,completed
8468,1009701,7/12/2016,100054127,13,1365,Gym wear,Debit Card,completed
8469,1009702,7/13/2016,100054128,35,2544,Men's Clothing,Debit Card,completed
8470,1009703,7/14/2016,100054129,35,3338,Accessories,UPI,completed
8471,1009704,7/15/2016,100054130,23,3809,Men's Clothing,Debit Card,completed
8472,1009705,7/16/2016,100054131,28,1116,Winter wear,Debit Card,completed
8473,1009706,7/17/2016,100054132,24,1749,Winter wear,Debit Card,completed
8474,1009707,7/18/2016,100054133,22,4400,Beauty,Credit Card,completed
8475,1009708,7/19/2016,100054134,24,743,Jewellery,UPI,completed
8476,1009709,7/20/2016,100054135,19,1985,Bags,UPI,completed
8477,1009710,7/21/2016,100054136,29,1954,Jewellery,UPI,completed
8478,1009711,7/22/2016,100054137,25,4040,Footwear,UPI,completed
8479,1009712,7/23/2016,100054138,44,1190,Beauty,UPI,completed
8480,1009713,7/24/2016,100054139,18,3947,Men's Clothing,Credit Card,completed
8481,1009714,7/25/2016,100054140,43,1018,Jewellery,UPI,completed
8482,1009715,7/26/2016,100054141,36,792,Bags,Debit Card,completed
8483,1009716,7/27/2016,100054142,2,2218,Men's Clothing,Credit Card,completed
8484,1009717,7/28/2016,100054143,50,2569,Jewellery,Debit Card,completed
8485,1009718,7/29/2016,100054144,15,1092,Bags,Debit Card,completed
8486,1009719,7/30/2016,100054145,40,4048,Men's Clothing,UPI,completed
8487,1009720,7/31/2016,100054146,2,2980,Gym wear,Debit Card,completed
8488,1009721,8/1/2016,100054147,23,1215,Men's Clothing,UPI,completed
8489,1009722,8/2/2016,100054148,37,2048,Women's Clothing,UPI,completed
8490,1009723,8/3/2016,100054149,33,4269,Accessories,UPI,completed
8491,1009724,8/4/2016,100054150,8,1747,Jewellery,Debit Card,completed
8492,1009725,8/5/2016,100054151,8,4156,Kid's Clothing,UPI,completed
8493,1009726,8/6/2016,100054152,12,4556,Kid's Clothing,UPI,completed
8494,1009727,8/7/2016,100054153,36,3905,Footwear,Credit Card,completed
8495,1009728,8/8/2016,100054154,13,1000,Women's Clothing,Credit Card,completed
8496,1009729,8/9/2016,100054155,44,3124,Bags,Credit Card,completed
8497,1009730,8/10/2016,100054156,19,4602,Men's Clothing,Debit Card,completed
8498,1009731,8/11/2016,100054157,15,1109,Footwear,UPI,completed
8499,1009732,8/12/2016,100054158,30,4154,Winter wear,UPI,completed
8500,1009733,8/13/2016,100054159,3,731,Accessories,Debit Card,completed
8501,1009734,8/14/2016,100054160,18,2548,Women's Clothing,Debit Card,completed
8502,1009735,8/15/2016,100054161,19,3405,Kid's Clothing,Credit Card,completed
8503,1009736,8/16/2016,100054162,26,4738,Bags,UPI,completed
8504,1009737,8/17/2016,100054163,40,3400,Men's Clothing,Debit Card,completed
8505,1009738,8/18/2016,100054164,18,3310,Jewellery,Credit Card,completed
8506,1009739,8/19/2016,100054165,41,4555,Jewellery,UPI,completed
8507,1009740,8/20/2016,100054166,4,3694,Beauty,Credit Card,completed
8508,1009741,8/21/2016,100054167,28,4565,Men's Clothing,Debit Card,completed
8509,1009742,8/22/2016,100054168,9,1936,Bags,UPI,completed
8510,1009743,8/23/2016,100054169,3,3092,Jewellery,Credit Card,completed
8511,1009744,8/24/2016,100054170,35,3481,Beauty,Credit Card,completed
8512,1009745,8/25/2016,100054171,26,1515,Bags,Debit Card,completed
8513,1009746,8/26/2016,100054172,42,1294,Accessories,Credit Card,completed
8514,1009747,8/27/2016,100054173,23,2179,Women's Clothing,UPI,completed
8515,1009748,8/28/2016,100054174,49,1155,Kid's Clothing,Debit Card,completed
8516,1009749,8/29/2016,100054175,29,2860,Footwear,UPI,completed
8517,1009750,8/30/2016,100054176,45,369,Gym wear,Debit Card,completed
8518,1009751,8/31/2016,100054177,5,1457,Bags,Credit Card,completed
8519,1009752,9/1/2016,100054178,15,2082,Accessories,UPI,completed
8520,1009753,9/2/2016,100054179,13,1262,Winter wear,UPI,completed
8521,1009754,9/3/2016,100054180,5,3021,Footwear,Credit Card,completed
8522,1009755,9/4/2016,100054181,1,4344,Beauty,Credit Card,completed
8523,1009756,9/5/2016,100054182,44,3717,Winter wear,Credit Card,completed
8524,1009757,9/6/2016,100054183,29,1105,Bags,Credit Card,completed
8525,1009758,9/7/2016,100054184,44,4148,Gym wear,Debit Card,completed
8526,1009759,9/8/2016,100054185,34,3532,Gym wear,Credit Card,completed
8527,1009760,9/9/2016,100054186,48,3320,Women's Clothing,UPI,completed
8528,1009761,9/10/2016,100054187,9,4649,Footwear,Credit Card,completed
8529,1009762,9/11/2016,100054188,39,4196,Footwear,Credit Card,completed
8530,1009763,9/12/2016,100054189,14,4820,Women's Clothing,Credit Card,completed
8531,1009764,9/13/2016,100054190,46,1774,Footwear,UPI,completed
8532,1009765,9/14/2016,100054191,13,4983,Beauty,UPI,completed
8533,1009766,9/15/2016,100054192,27,3151,Men's Clothing,Credit Card,completed
8534,1009767,9/16/2016,100054193,23,1932,Women's Clothing,Credit Card,completed
8535,1009768,9/17/2016,100054194,33,281,Bags,Credit Card,completed
8536,1009769,9/18/2016,100054195,28,920,Accessories,Debit Card,completed
8537,1009770,9/19/2016,100054196,39,2897,Jewellery,Debit Card,completed
8538,1009771,9/20/2016,100054197,20,617,Women's Clothing,Credit Card,completed
8539,1009772,9/21/2016,100054198,41,2818,Gym wear,UPI,completed
8540,1009773,9/22/2016,100054199,2,558,Beauty,UPI,completed
8541,1009774,9/23/2016,100054200,8,764,Women's Clothing,UPI,completed
8542,1009775,9/24/2016,100054201,50,4396,Jewellery,UPI,completed
8543,1009776,9/25/2016,100054202,33,1041,Women's Clothing,UPI,completed
8544,1009777,9/26/2016,100054203,3,356,Accessories,UPI,completed
8545,1009778,9/27/2016,100054204,32,4948,Jewellery,Debit Card,completed
8546,1009779,9/28/2016,100054205,8,837,Beauty,UPI,completed
8547,1009780,9/29/2016,100054206,44,1440,Winter wear,UPI,completed
8548,1009781,9/30/2016,100054207,12,1383,Winter wear,Debit Card,completed
8549,1009782,10/1/2016,100054208,33,4091,Winter wear,Credit Card,completed
8550,1009783,10/2/2016,100054209,50,672,Men's Clothing,Debit Card,completed
8551,1009784,10/3/2016,100054210,33,4051,Beauty,Credit Card,completed
8552,1009785,10/4/2016,100054211,1,642,Accessories,Credit Card,completed
8553,1009786,10/5/2016,100054212,4,3354,Gym wear,Debit Card,completed
8554,1009787,10/6/2016,100054213,35,1983,Women's Clothing,Credit Card,completed
8555,1009788,10/7/2016,100054214,2,1630,Women's Clothing,Credit Card,completed
8556,1009789,10/8/2016,100054215,32,3326,Women's Clothing,UPI,completed
8557,1009790,10/9/2016,100054216,48,3487,Winter wear,Credit Card,completed
8558,1009791,10/10/2016,100054217,33,4948,Footwear,Debit Card,completed
8559,1009792,10/11/2016,100054218,16,2137,Women's Clothing,Debit Card,completed
8560,1009793,10/12/2016,100054219,41,3165,Women's Clothing,Credit Card,completed
8561,1009794,10/13/2016,100054220,26,395,Winter wear,Credit Card,completed
8562,1009795,10/14/2016,100054221,25,2261,Gym wear,Debit Card,completed
8563,1009796,10/15/2016,100054222,37,2050,Gym wear,UPI,completed
8564,1009797,10/16/2016,100054223,5,1374,Jewellery,UPI,completed
8565,1009798,10/17/2016,100054224,40,3640,Winter wear,UPI,completed
8566,1009799,10/18/2016,100054225,12,3017,Bags,UPI,completed
8567,1009800,10/19/2016,100054226,40,2680,Women's Clothing,Debit Card,completed
8568,1009801,10/20/2016,100054227,33,2403,Gym wear,Credit Card,completed
8569,1009802,10/21/2016,100054228,17,4249,Men's Clothing,Credit Card,completed
8570,1009803,10/22/2016,100054229,1,2473,Winter wear,UPI,completed
8571,1009804,10/23/2016,100054230,33,1269,Gym wear,UPI,completed
8572,1009805,10/24/2016,100054231,19,3017,Kid's Clothing,Credit Card,completed
8573,1009806,10/25/2016,100054232,34,412,Gym wear,Credit Card,completed
8574,1009807,10/26/2016,100054233,19,4291,Men's Clothing,Debit Card,completed
8575,1009808,10/27/2016,100054234,27,2642,Accessories,UPI,completed
8576,1009809,10/28/2016,100054235,18,3532,Winter wear,UPI,completed
8577,1009810,10/29/2016,100054236,10,2758,Kid's Clothing,Credit Card,completed
8578,1009811,10/30/2016,100054237,21,2360,Beauty,Credit Card,completed
8579,1009812,10/31/2016,100054238,2,2891,Kid's Clothing,Credit Card,completed
8580,1009813,11/1/2016,100054239,50,4052,Kid's Clothing,UPI,completed
8581,1009814,11/2/2016,100054240,40,3475,Women's Clothing,Debit Card,completed
8582,1009815,11/3/2016,100054241,33,4472,Beauty,Debit Card,completed
8583,1009816,11/4/2016,100054242,35,4492,Gym wear,Credit Card,completed
8584,1009817,11/5/2016,100054243,5,2844,Winter wear,UPI,completed
8585,1009818,11/6/2016,100054244,46,4318,Accessories,UPI,completed
8586,1009819,11/7/2016,100054245,11,3754,Kid's Clothing,Debit Card,completed
8587,1009820,11/8/2016,100054246,32,1127,Jewellery,UPI,completed
8588,1009821,11/9/2016,100054247,30,1753,Kid's Clothing,Credit Card,completed
8589,1009822,11/10/2016,100054248,42,2054,Footwear,Debit Card,completed
8590,1009823,11/11/2016,100054249,1,4203,Winter wear,Debit Card,completed
8591,1009824,11/12/2016,100054250,7,4100,Kid's Clothing,Credit Card,completed
8592,1009825,11/13/2016,100054251,8,3424,Jewellery,Debit Card,completed
8593,1009826,11/14/2016,100054252,18,4557,Footwear,Credit Card,completed
8594,1009827,11/15/2016,100054253,2,3416,Kid's Clothing,Debit Card,completed
8595,1009828,11/16/2016,100054254,5,2290,Jewellery,Credit Card,completed
8596,1009829,11/17/2016,100054255,6,404,Gym wear,Debit Card,completed
8597,1009830,11/18/2016,100054256,9,3729,Beauty,Credit Card,completed
8598,1009831,11/19/2016,100054257,42,4347,Women's Clothing,Debit Card,completed
8599,1009832,11/20/2016,100054258,3,3076,Jewellery,Credit Card,completed
8600,1009833,11/21/2016,100054259,49,3307,Kid's Clothing,UPI,completed
8601,1009834,11/22/2016,100054260,34,1362,Kid's Clothing,Debit Card,completed
8602,1009835,11/23/2016,100054261,44,3514,Accessories,UPI,completed
8603,1009836,11/24/2016,100054262,2,3521,Women's Clothing,Debit Card,completed
8604,1009837,11/25/2016,100054263,15,3034,Kid's Clothing,Credit Card,completed
8605,1009838,11/26/2016,100054264,33,4453,Men's Clothing,UPI,completed
8606,1009839,11/27/2016,100054265,19,2660,Jewellery,Debit Card,completed
8607,1009840,11/28/2016,100054266,38,3489,Jewellery,Credit Card,completed
8608,1009841,11/29/2016,100054267,23,4004,Footwear,Debit Card,completed
8609,1009842,11/30/2016,100054268,19,1885,Men's Clothing,Credit Card,completed
8610,1009843,12/1/2016,100054269,6,3627,Men's Clothing,UPI,completed
8611,1009844,12/2/2016,100054270,15,1702,Jewellery,Debit Card,completed
8612,1009845,12/3/2016,100054271,47,3500,Jewellery,UPI,completed
8613,1009846,12/4/2016,100054272,21,952,Gym wear,UPI,completed
8614,1009847,12/5/2016,100054273,32,4514,Women's Clothing,Credit Card,completed
8615,1009848,12/6/2016,100054274,3,3709,Women's Clothing,Credit Card,completed
8616,1009849,12/7/2016,100054275,28,331,Footwear,Debit Card,completed
8617,1009850,12/8/2016,100054276,1,3535,Bags,UPI,completed
8618,1009851,12/9/2016,100054277,26,3420,Winter wear,Credit Card,completed
8619,1009852,12/10/2016,100054278,6,1470,Kid's Clothing,Debit Card,completed
8620,1009853,12/11/2016,100054279,15,4095,Men's Clothing,Credit Card,completed
8621,1009854,12/12/2016,100054280,43,1811,Jewellery,UPI,completed
8622,1009855,12/13/2016,100054281,29,614,Gym wear,Debit Card,completed
8623,1009856,12/14/2016,100054282,16,1273,Jewellery,Credit Card,completed
8624,1009857,12/15/2016,100054283,24,741,Gym wear,Debit Card,completed
8625,1009858,12/16/2016,100054284,4,1349,Men's Clothing,Debit Card,completed
8626,1009859,12/17/2016,100054285,29,2360,Gym wear,Debit Card,completed
8627,1009860,12/18/2016,100054286,48,3108,Men's Clothing,Debit Card,completed
8628,1009861,12/19/2016,100054287,37,4821,Footwear,Credit Card,completed
8629,1009862,12/20/2016,100054288,32,2626,Accessories,UPI,completed
8630,1009863,12/21/2016,100054289,21,767,Gym wear,UPI,completed
8631,1009864,12/22/2016,100054290,26,339,Kid's Clothing,Credit Card,completed
8632,1009865,12/23/2016,100054291,22,711,Kid's Clothing,UPI,completed
8633,1009866,12/24/2016,100054292,20,467,Gym wear,UPI,completed
8634,1009867,12/25/2016,100054293,34,3339,Women's Clothing,UPI,completed
8635,1009868,12/26/2016,100054294,30,4150,Men's Clothing,UPI,completed
8636,1009869,12/27/2016,100054295,46,1552,Bags,Credit Card,completed
8637,1009870,12/28/2016,100054296,25,2000,Beauty,UPI,completed
8638,1009871,12/29/2016,100054297,24,1969,Beauty,Credit Card,completed
8639,1009872,12/30/2016,100054298,29,1480,Jewellery,Credit Card,completed
8640,1009873,12/31/2016,100054299,13,4324,Kid's Clothing,Credit Card,completed
8641,1009874,1/1/2017,100054300,31,1487,Gym wear,Debit Card,completed
8642,1009875,1/2/2017,100054301,14,2002,Gym wear,Debit Card,completed
8643,1009876,1/3/2017,100054302,17,4966,Jewellery,Credit Card,completed
8644,1009877,1/4/2017,100054303,13,401,Women's Clothing,Credit Card,completed
8645,1009878,1/5/2017,100054304,50,2014,Women's Clothing,UPI,completed
8646,1009879,1/6/2017,100054305,50,1282,Gym wear,Credit Card,completed
8647,1009880,1/7/2017,100054306,18,499,Bags,Debit Card,completed
8648,1009881,1/8/2017,100054307,30,3516,Accessories,Debit Card,completed
8649,1009882,1/9/2017,100054308,14,2233,Gym wear,Credit Card,completed
8650,1009883,1/10/2017,100054309,9,486,Women's Clothing,UPI,completed
8651,1009884,1/11/2017,100054310,17,4780,Gym wear,UPI,completed
8652,1009885,1/12/2017,100054311,12,3650,Accessories,Debit Card,completed
8653,1009886,1/13/2017,100054312,49,343,Footwear,Debit Card,completed
8654,1009887,1/14/2017,100054313,33,1537,Winter wear,Credit Card,completed
8655,1009888,1/15/2017,100054314,26,2234,Accessories,Credit Card,completed
8656,1009889,1/16/2017,100054315,38,3165,Women's Clothing,UPI,completed
8657,1009890,1/17/2017,100054316,14,1804,Women's Clothing,Credit Card,completed
8658,1009891,1/18/2017,100054317,30,2369,Footwear,Credit Card,completed
8659,1009892,1/19/2017,100054318,35,2543,Kid's Clothing,UPI,completed
8660,1009893,1/20/2017,100054319,12,3875,Gym wear,UPI,completed
8661,1009894,1/21/2017,100054320,10,4902,Gym wear,Debit Card,completed
8662,1009895,1/22/2017,100054321,28,4609,Kid's Clothing,Debit Card,completed
8663,1009896,1/23/2017,100054322,45,1432,Accessories,UPI,completed
8664,1009897,1/24/2017,100054323,26,4815,Gym wear,UPI,completed
8665,1009898,1/25/2017,100054324,44,1248,Jewellery,Credit Card,completed
8666,1009899,1/26/2017,100054325,27,3768,Jewellery,UPI,completed
8667,1009900,1/27/2017,100054326,21,941,Gym wear,UPI,completed
8668,1009901,1/28/2017,100054327,27,3440,Gym wear,Credit Card,completed
8669,1009902,1/29/2017,100054328,8,4972,Accessories,UPI,completed
8670,1009903,1/30/2017,100054329,28,4092,Kid's Clothing,Credit Card,completed
8671,1009904,1/31/2017,100054330,40,3627,Bags,Credit Card,completed
8672,1009905,2/1/2017,100054331,2,1901,Accessories,Debit Card,completed
8673,1009906,2/2/2017,100054332,4,359,Accessories,UPI,completed
8674,1009907,2/3/2017,100054333,47,2545,Accessories,UPI,completed
8675,1009908,2/4/2017,100054334,50,893,Bags,UPI,completed
8676,1009909,2/5/2017,100054335,9,1282,Men's Clothing,Credit Card,completed
8677,1009910,2/6/2017,100054336,12,1482,Women's Clothing,UPI,completed
8678,1009911,2/7/2017,100054337,23,3682,Accessories,UPI,completed
8679,1009912,2/8/2017,100054338,50,3664,Women's Clothing,Credit Card,completed
8680,1009913,2/9/2017,100054339,13,1147,Men's Clothing,Credit Card,completed
8681,1009914,2/10/2017,100054340,30,622,Accessories,UPI,completed
8682,1009915,2/11/2017,100054341,38,2556,Bags,Credit Card,completed
8683,1009916,2/12/2017,100054342,40,1888,Gym wear,Credit Card,completed
8684,1009917,2/13/2017,100054343,46,729,Winter wear,UPI,completed
8685,1009918,2/14/2017,100054344,28,3432,Accessories,Debit Card,completed
8686,1009919,2/15/2017,100054345,23,924,Bags,UPI,completed
8687,1009920,2/16/2017,100054346,32,349,Jewellery,UPI,completed
8688,1009921,2/17/2017,100054347,15,4149,Jewellery,UPI,completed
8689,1009922,2/18/2017,100054348,49,3010,Gym wear,UPI,completed
8690,1009923,2/19/2017,100054349,16,1781,Accessories,Credit Card,completed
8691,1009924,2/20/2017,100054350,7,843,Men's Clothing,Credit Card,completed
8692,1009925,2/21/2017,100054351,41,2002,Gym wear,UPI,completed
8693,1009926,2/22/2017,100054352,38,4598,Footwear,Credit Card,completed
8694,1009927,2/23/2017,100054353,32,2630,Accessories,Debit Card,completed
8695,1009928,2/24/2017,100054354,11,4167,Gym wear,UPI,completed
8696,1009929,2/25/2017,100054355,48,329,Women's Clothing,Credit Card,completed
8697,1009930,2/26/2017,100054356,13,1260,Winter wear,UPI,completed
8698,1009931,2/27/2017,100054357,27,2536,Gym wear,Credit Card,completed
8699,1009932,2/28/2017,100054358,23,1328,Men's Clothing,Credit Card,completed
8700,1009933,3/1/2017,100054359,10,3852,Winter wear,UPI,completed
8701,1009934,3/2/2017,100054360,28,4852,Footwear,UPI,completed
8702,1009935,3/3/2017,100054361,10,4396,Winter wear,Debit Card,completed
8703,1009936,3/4/2017,100054362,33,2444,Accessories,Credit Card,completed
8704,1009937,3/5/2017,100054363,19,2320,Gym wear,Credit Card,completed
8705,1009938,3/6/2017,100054364,37,4625,Accessories,Credit Card,completed
8706,1009939,3/7/2017,100054365,34,4936,Women's Clothing,Credit Card,completed
8707,1009940,3/8/2017,100054366,47,3413,Women's Clothing,Debit Card,completed
8708,1009941,3/9/2017,100054367,22,3922,Footwear,Debit Card,completed
8709,1009942,3/10/2017,100054368,31,1142,Women's Clothing,UPI,completed
8710,1009943,3/11/2017,100054369,1,2732,Kid's Clothing,UPI,completed
8711,1009944,3/12/2017,100054370,44,3998,Accessories,Debit Card,completed
8712,1009945,3/13/2017,100054371,18,2119,Women's Clothing,UPI,completed
8713,1009946,3/14/2017,100054372,27,3816,Gym wear,Debit Card,completed
8714,1009947,3/15/2017,100054373,5,4230,Jewellery,Debit Card,completed
8715,1009948,3/16/2017,100054374,22,3919,Kid's Clothing,UPI,completed
8716,1009949,3/17/2017,100054375,33,2825,Footwear,UPI,completed
8717,1009950,3/18/2017,100054376,37,839,Beauty,UPI,completed
8718,1009951,3/19/2017,100054377,28,4280,Beauty,UPI,completed
8719,1009952,3/20/2017,100054378,3,4948,Kid's Clothing,UPI,completed
8720,1009953,3/21/2017,100054379,49,4436,Gym wear,UPI,completed
8721,1009954,3/22/2017,100054380,13,4971,Beauty,UPI,completed
8722,1009955,3/23/2017,100054381,11,3914,Beauty,Credit Card,completed
8723,1009956,3/24/2017,100054382,16,4763,Footwear,Credit Card,completed
8724,1009957,3/25/2017,100054383,39,699,Gym wear,Credit Card,completed
8725,1009958,3/26/2017,100054384,44,2515,Beauty,UPI,completed
8726,1009959,3/27/2017,100054385,49,1589,Men's Clothing,Credit Card,completed
8727,1009960,3/28/2017,100054386,10,765,Gym wear,UPI,completed
8728,1009961,3/29/2017,100054387,25,2503,Accessories,Debit Card,completed
8729,1009962,3/30/2017,100054388,38,3211,Men's Clothing,UPI,completed
8730,1009963,3/31/2017,100054389,48,271,Gym wear,Credit Card,completed
8731,1009964,4/1/2017,100054390,15,3808,Kid's Clothing,Credit Card,completed
8732,1009965,4/2/2017,100054391,25,4781,Accessories,UPI,completed
8733,1009966,4/3/2017,100054392,19,1558,Women's Clothing,Credit Card,completed
8734,1009967,4/4/2017,100054393,11,2553,Bags,Credit Card,completed
8735,1009968,4/5/2017,100054394,43,4797,Footwear,Debit Card,completed
8736,1009969,4/6/2017,100054395,6,1718,Winter wear,Debit Card,completed
8737,1009970,4/7/2017,100054396,12,3329,Gym wear,Credit Card,completed
8738,1009971,4/8/2017,100054397,24,1486,Accessories,UPI,completed
8739,1009972,4/9/2017,100054398,42,4879,Jewellery,Credit Card,completed
8740,1009973,4/10/2017,100054399,17,361,Jewellery,Credit Card,completed
8741,1009974,4/11/2017,100054400,29,327,Gym wear,UPI,completed
8742,1009975,4/12/2017,100054401,37,4217,Bags,Credit Card,completed
8743,1009976,4/13/2017,100054402,42,3334,Footwear,Credit Card,completed
8744,1009977,4/14/2017,100054403,25,4060,Kid's Clothing,Debit Card,completed
8745,1009978,4/15/2017,100054404,5,3418,Winter wear,UPI,completed
8746,1009979,4/16/2017,100054405,28,1144,Kid's Clothing,UPI,completed
8747,1009980,4/17/2017,100054406,46,2331,Winter wear,Debit Card,completed
8748,1009981,4/18/2017,100054407,40,3121,Women's Clothing,Credit Card,completed
8749,1009982,4/19/2017,100054408,36,4822,Men's Clothing,UPI,completed
8750,1009983,4/20/2017,100054409,1,2911,Women's Clothing,Debit Card,completed
8751,1009984,4/21/2017,100054410,1,1700,Bags,UPI,completed
8752,1009985,4/22/2017,100054411,7,3481,Winter wear,Credit Card,completed
8753,1009986,4/23/2017,100054412,31,2560,Footwear,Debit Card,completed
8754,1009987,4/24/2017,100054413,26,3979,Accessories,UPI,completed
8755,1009988,4/25/2017,100054414,44,2244,Beauty,UPI,completed
8756,1009989,4/26/2017,100054415,45,612,Men's Clothing,UPI,completed
8757,1009990,4/27/2017,100054416,40,4524,Bags,Credit Card,completed
8758,1009991,4/28/2017,100054417,3,3930,Footwear,Credit Card,completed
8759,1009992,4/29/2017,100054418,14,544,Jewellery,Debit Card,completed
8760,1009993,4/30/2017,100054419,21,4795,Bags,Credit Card,completed
8761,1009994,5/1/2017,100054420,28,3449,Gym wear,Debit Card,completed
8762,1009995,5/2/2017,100054421,45,705,Gym wear,UPI,completed
8763,1009996,5/3/2017,100054422,19,3119,Beauty,UPI,completed
8764,1009997,5/4/2017,100054423,7,381,Bags,Debit Card,completed
8765,1009998,5/5/2017,100054424,48,1758,Kid's Clothing,Credit Card,completed
8766,1009999,5/6/2017,100054425,7,1588,Gym wear,UPI,completed
8767,1010000,5/7/2017,100054426,23,2323,Footwear,Credit Card,completed
8768,1010001,5/8/2017,100054427,23,3054,Women's Clothing,UPI,completed
8769,1010002,5/9/2017,100054428,30,1958,Men's Clothing,UPI,completed
8770,1010003,5/10/2017,100054429,6,4797,Winter wear,Credit Card,completed
8771,1010004,5/11/2017,100054430,10,4258,Men's Clothing,Debit Card,completed
8772,1010005,5/12/2017,100054431,37,1606,Men's Clothing,Debit Card,completed
8773,1010006,5/13/2017,100054432,19,4366,Winter wear,Debit Card,completed
8774,1010007,5/14/2017,100054433,16,2167,Bags,Debit Card,completed
8775,1010008,5/15/2017,100054434,36,2180,Women's Clothing,UPI,completed
8776,1010009,5/16/2017,100054435,39,2086,Women's Clothing,Debit Card,completed
8777,1010010,5/17/2017,100054436,7,4332,Accessories,Credit Card,completed
8778,1010011,5/18/2017,100054437,31,4143,Jewellery,Debit Card,completed
8779,1010012,5/19/2017,100054438,39,3005,Bags,Credit Card,completed
8780,1010013,5/20/2017,100054439,35,1647,Bags,UPI,completed
8781,1010014,5/21/2017,100054440,31,3246,Bags,Debit Card,completed
8782,1010015,5/22/2017,100054441,31,2878,Women's Clothing,UPI,completed
8783,1010016,5/23/2017,100054442,22,4316,Accessories,Credit Card,completed
8784,1010017,5/24/2017,100054443,14,2123,Women's Clothing,Debit Card,completed
8785,1010018,5/25/2017,100054444,4,4499,Accessories,Debit Card,completed
8786,1010019,5/26/2017,100054445,4,612,Jewellery,UPI,completed
8787,1010020,5/27/2017,100054446,46,3326,Women's Clothing,Debit Card,completed
8788,1010021,5/28/2017,100054447,34,4932,Accessories,Debit Card,completed
8789,1010022,5/29/2017,100054448,34,2789,Jewellery,Debit Card,completed
8790,1010023,5/30/2017,100054449,16,652,Beauty,UPI,completed
8791,1010024,5/31/2017,100054450,10,433,Bags,Credit Card,completed
8792,1010025,6/1/2017,100054451,36,1685,Jewellery,Debit Card,completed
8793,1010026,6/2/2017,100054452,1,3067,Women's Clothing,UPI,completed
8794,1010027,6/3/2017,100054453,10,1730,Men's Clothing,UPI,completed
8795,1010028,6/4/2017,100054454,3,895,Accessories,UPI,completed
8796,1010029,6/5/2017,100054455,15,369,Accessories,Credit Card,completed
8797,1010030,6/6/2017,100054456,13,4513,Kid's Clothing,Debit Card,completed
8798,1010031,6/7/2017,100054457,4,1626,Beauty,Credit Card,completed
8799,1010032,6/8/2017,100054458,36,2252,Beauty,Debit Card,completed
8800,1010033,6/9/2017,100054459,41,921,Gym wear,Debit Card,completed
8801,1010034,6/10/2017,100054460,41,2640,Men's Clothing,Credit Card,completed
8802,1010035,6/11/2017,100054461,38,1252,Kid's Clothing,UPI,completed
8803,1010036,6/12/2017,100054462,31,678,Footwear,UPI,completed
8804,1010037,6/13/2017,100054463,16,4939,Beauty,Debit Card,completed
8805,1010038,6/14/2017,100054464,50,639,Women's Clothing,Credit Card,completed
8806,1010039,6/15/2017,100054465,48,3530,Gym wear,Debit Card,completed
8807,1010040,6/16/2017,100054466,18,1354,Beauty,Debit Card,completed
8808,1010041,6/17/2017,100054467,14,685,Winter wear,Credit Card,completed
8809,1010042,6/18/2017,100054468,20,3646,Gym wear,Credit Card,completed
8810,1010043,6/19/2017,100054469,32,1937,Accessories,Credit Card,completed
8811,1010044,6/20/2017,100054470,10,2087,Beauty,UPI,completed
8812,1010045,6/21/2017,100054471,14,4825,Gym wear,Debit Card,completed
8813,1010046,6/22/2017,100054472,17,2750,Winter wear,Credit Card,completed
8814,1010047,6/23/2017,100054473,15,4366,Men's Clothing,Credit Card,completed
8815,1010048,6/24/2017,100054474,45,2152,Bags,Credit Card,completed
8816,1010049,6/25/2017,100054475,22,3306,Kid's Clothing,Credit Card,completed
8817,1010050,6/26/2017,100054476,13,3510,Jewellery,UPI,completed
8818,1010051,6/27/2017,100054477,26,3646,Accessories,Debit Card,completed
